# 2003 081 13:15:05 1.0025 03081131505 11320000 010000 60C3104 01121 120 908 4151 324 002 1229
#            Time      Freq     Range  Polarize     Noise   Doppler        Az        Zn  Ampltude     Phase
2003 081 13:16:32   18.5025    80.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025    85.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025    90.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025    95.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   100.000   -90.000     0.000    -4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   105.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   110.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   115.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   120.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   125.000   -90.000     0.000     1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   130.000   -90.000     0.000     3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   135.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   140.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   145.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   150.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   155.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   160.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   165.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   170.000   -90.000     0.000    -4.688     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   175.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   180.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   185.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   190.000   -90.000     0.000     1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   195.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   200.000   -90.000     0.000     3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   205.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   210.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   215.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   220.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   225.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   230.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   235.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   240.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   245.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   250.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   255.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   260.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   265.000   -90.000     0.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   270.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   275.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   280.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   285.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   290.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   295.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   300.000   -90.000     0.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   305.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   310.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   315.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   320.000   -90.000     0.000    -1.562     0.000     0.000    30.000     0.000
2003 081 13:16:32   18.5025   325.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   330.000   -90.000     0.000     3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   335.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   340.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   345.000   -90.000     0.000     4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   350.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   355.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   360.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   365.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   370.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   375.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   380.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   385.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   390.000   -90.000     0.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   395.000   -90.000     0.000     3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   400.000   -90.000     0.000     1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   405.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   410.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   415.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   420.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   425.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   430.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   435.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   440.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   445.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   450.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   455.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   460.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   465.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   470.000   -90.000     0.000    -4.688     0.000     0.000    30.000     0.000
2003 081 13:16:32   18.5025   475.000   -90.000     0.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   480.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   485.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   490.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   495.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   500.000   -90.000     0.000    -6.250     0.000     0.000    30.000     0.000
2003 081 13:16:32   18.5025   505.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   510.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   515.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   520.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   525.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   530.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   535.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   540.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   545.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   550.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   555.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   560.000   -90.000     0.000    -4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   565.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   570.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   575.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   580.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   585.000   -90.000     0.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   590.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   595.000   -90.000     0.000    -4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   600.000   -90.000     0.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   605.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   610.000   -90.000     0.000     1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   615.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   620.000   -90.000     0.000     4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   625.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   630.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   635.000   -90.000     0.000    -3.125     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   640.000   -90.000     0.000    -4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   645.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   650.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   655.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   660.000   -90.000     0.000    -4.688     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   665.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   670.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   675.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   680.000   -90.000     0.000     1.562     0.000     0.000    36.000     0.000
2003 081 13:16:32   18.5025   685.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   690.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:32   18.5025   695.000   -90.000     0.000    -1.562     0.000     0.000    36.000     0.000
 
#            Time      Freq     Range  Polarize     Noise   Doppler        Az        Zn  Ampltude     Phase
2003 081 13:16:33   18.6125    60.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    65.000   -90.000     0.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    70.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    75.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    80.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    85.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    90.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125    95.000   -90.000     0.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125   100.000   -90.000     0.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:33   18.6125   105.000   -90.000     0.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:33   18.6125   110.000   -90.000     0.000    -1.562     0.000     0.000    42.000     0.000
